DBN,School Name,Category,Cohort Year,Cohort,Cohort #,Total Grads #,Total Grads % of cohort,Total Regents#,Total Regents% of cohort,Total Regents% of grads,Advanced Regents#,Advanced Regents% of cohort,Advanced Regents% of grads,Regents without Advanced#,Regents without Advanced% of cohort,Regents without Advanced% of grads,Local#,Local% of cohort,Local% of grads,Still Enrolled#,Still Enrolled% of cohort,Dropout#,Dropout% of cohort
84M709,Harlem Village Academy West Charter School,All Students,2009,6 year June,23,22,95.7,22,95.7,100.0,1,4.3,4.5,21,91.3,95.5,0,0.0,0.0,1,4.3,0,0.0
84M709,Harlem Village Academy West Charter School,All Students,2008,6 year June,22,21,95.5,21,95.5,100.0,3,13.6,14.3,18,81.8,85.7,0,0.0,0.0,1,4.5,0,0.0
84M709,Harlem Village Academy West Charter School,All Students,2007,6 year June,31,30,96.8,30,96.8,100.0,0,0.0,0.0,30,96.8,100.0,0,0.0,0.0,1,3.2,0,0.0
84M726,KIPP STAR College Prep Charter School,All Students,2014,4 year August,59,55,93.2,53,89.8,96.4,24,40.7,43.6,29,49.2,52.7,2,3.4,3.6,2,3.4,0,0.0
84M726,KIPP STAR College Prep Charter School,All Students,2013,4 year August,50,50,100.0,50,100.0,100.0,23,46.0,46.0,27,54.0,54.0,0,0.0,0.0,0,0.0,0,0.0
84M726,KIPP STAR College Prep Charter School,All Students,2012,4 year August,59,57,96.6,55,93.2,96.5,26,44.1,45.6,29,49.2,50.9,2,3.4,3.5,2,3.4,0,0.0
84M726,KIPP STAR College Prep Charter School,All Students,2011,4 year August,38,34,89.5,33,86.8,97.1,13,34.2,38.2,20,52.6,58.8,1,2.6,2.9,3,7.9,1,2.6
84M726,KIPP STAR College Prep Charter School,All Students,2010,4 year August,34,32,94.1,31,91.2,96.9,20,58.8,62.5,11,32.4,34.4,1,2.9,3.1,2,5.9,0,0.0
84M726,KIPP STAR College Prep Charter School,All Students,2009,4 year August,35,31,88.6,31,88.6,100.0,15,42.9,48.4,16,45.7,51.6,0,0.0,0.0,2,5.7,2,5.7
84M726,KIPP STAR College Prep Charter School,All Students,2008,4 year August,1,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
84M726,KIPP STAR College Prep Charter School,All Students,2014,4 year June,59,50,84.7,49,83.1,98.0,24,40.7,48.0,25,42.4,50.0,1,1.7,2.0,7,11.9,0,0.0
84M726,KIPP STAR College Prep Charter School,All Students,2013,4 year June,50,48,96.0,48,96.0,100.0,23,46.0,47.9,25,50.0,52.1,0,0.0,0.0,2,4.0,0,0.0
84M726,KIPP STAR College Prep Charter School,All Students,2012,4 year June,59,54,91.5,52,88.1,96.3,26,44.1,48.1,26,44.1,48.1,2,3.4,3.7,5,8.5,0,0.0
84M726,KIPP STAR College Prep Charter School,All Students,2011,4 year June,38,31,81.6,30,78.9,96.8,13,34.2,41.9,17,44.7,54.8,1,2.6,3.2,6,15.8,1,2.6
84M726,KIPP STAR College Prep Charter School,All Students,2010,4 year June,34,30,88.2,29,85.3,96.7,20,58.8,66.7,9,26.5,30.0,1,2.9,3.3,4,11.8,0,0.0
84M726,KIPP STAR College Prep Charter School,All Students,2009,4 year June,35,27,77.1,27,77.1,100.0,10,28.6,37.0,17,48.6,63.0,0,0.0,0.0,6,17.1,2,5.7
84M726,KIPP STAR College Prep Charter School,All Students,2008,4 year June,1,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
84M726,KIPP STAR College Prep Charter School,All Students,2013,5 year August,50,50,100.0,50,100.0,100.0,23,46.0,46.0,27,54.0,54.0,0,0.0,0.0,0,0.0,0,0.0
84M726,KIPP STAR College Prep Charter School,All Students,2012,5 year August,59,58,98.3,56,94.9,96.6,26,44.1,44.8,30,50.8,51.7,2,3.4,3.4,0,0.0,1,1.7
84M726,KIPP STAR College Prep Charter School,All Students,2011,5 year August,38,37,97.4,36,94.7,97.3,13,34.2,35.1,23,60.5,62.2,1,2.6,2.7,0,0.0,1,2.6
84M726,KIPP STAR College Prep Charter School,All Students,2010,5 year August,34,34,100.0,33,97.1,97.1,20,58.8,58.8,13,38.2,38.2,1,2.9,2.9,0,0.0,0,0.0
84M726,KIPP STAR College Prep Charter School,All Students,2009,5 year August,34,32,94.1,32,94.1,100.0,15,44.1,46.9,17,50.0,53.1,0,0.0,0.0,0,0.0,2,5.9
84M726,KIPP STAR College Prep Charter School,All Students,2008,5 year August,1,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
84M726,KIPP STAR College Prep Charter School,All Students,2013,5 year June,50,50,100.0,50,100.0,100.0,23,46.0,46.0,27,54.0,54.0,0,0.0,0.0,0,0.0,0,0.0
84M726,KIPP STAR College Prep Charter School,All Students,2012,5 year June,59,58,98.3,56,94.9,96.6,26,44.1,44.8,30,50.8,51.7,2,3.4,3.4,0,0.0,1,1.7
84M726,KIPP STAR College Prep Charter School,All Students,2011,5 year June,38,36,94.7,35,92.1,97.2,13,34.2,36.1,22,57.9,61.1,1,2.6,2.8,1,2.6,1,2.6
84M726,KIPP STAR College Prep Charter School,All Students,2010,5 year June,34,34,100.0,33,97.1,97.1,20,58.8,58.8,13,38.2,38.2,1,2.9,2.9,0,0.0,0,0.0
84M726,KIPP STAR College Prep Charter School,All Students,2009,5 year June,34,32,94.1,32,94.1,100.0,15,44.1,46.9,17,50.0,53.1,0,0.0,0.0,0,0.0,2,5.9
84M726,KIPP STAR College Prep Charter School,All Students,2008,5 year June,1,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
84M726,KIPP STAR College Prep Charter School,All Students,2012,6 year June,59,58,98.3,56,94.9,96.6,26,44.1,44.8,30,50.8,51.7,2,3.4,3.4,0,0.0,1,1.7
84M726,KIPP STAR College Prep Charter School,All Students,2011,6 year June,38,37,97.4,36,94.7,97.3,13,34.2,35.1,23,60.5,62.2,1,2.6,2.7,0,0.0,1,2.6
84M726,KIPP STAR College Prep Charter School,All Students,2010,6 year June,34,34,100.0,33,97.1,97.1,20,58.8,58.8,13,38.2,38.2,1,2.9,2.9,0,0.0,0,0.0
84M726,KIPP STAR College Prep Charter School,All Students,2009,6 year June,34,32,94.1,32,94.1,100.0,15,44.1,46.9,17,50.0,53.1,0,0.0,0.0,0,0.0,2,5.9
84M726,KIPP STAR College Prep Charter School,All Students,2008,6 year June,1,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
84Q320,New Visions Charter High School for Advanced Math and Science IV,All Students,2012,4 year August,2,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
84Q320,New Visions Charter High School for Advanced Math and Science IV,All Students,2012,4 year June,2,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
84Q320,New Visions Charter High School for Advanced Math and Science IV,All Students,2012,5 year August,1,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
84Q320,New Visions Charter High School for Advanced Math and Science IV,All Students,2012,5 year June,1,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
84Q320,New Visions Charter High School for Advanced Math and Science IV,All Students,2012,6 year June,1,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
84Q705,Renaissance Charter School,All Students,2014,4 year August,52,49,94.2,47,90.4,95.9,20,38.5,40.8,27,51.9,55.1,2,3.8,4.1,2,3.8,1,1.9
84Q705,Renaissance Charter School,All Students,2013,4 year August,50,44,88.0,39,78.0,88.6,0,0.0,0.0,39,78.0,88.6,5,10.0,11.4,3,6.0,2,4.0
84Q705,Renaissance Charter School,All Students,2012,4 year August,51,43,84.3,41,80.4,95.3,1,2.0,2.3,40,78.4,93.0,2,3.9,4.7,7,13.7,0,0.0
84Q705,Renaissance Charter School,All Students,2011,4 year August,51,41,80.4,35,68.6,85.4,3,5.9,7.3,32,62.7,78.0,6,11.8,14.6,8,15.7,1,2.0
84Q705,Renaissance Charter School,All Students,2010,4 year August,49,42,85.7,41,83.7,97.6,7,14.3,16.7,34,69.4,81.0,1,2.0,2.4,7,14.3,0,0.0
84Q705,Renaissance Charter School,All Students,2009,4 year August,53,45,84.9,45,84.9,100.0,0,0.0,0.0,45,84.9,100.0,0,0.0,0.0,5,9.4,1,1.9
84Q705,Renaissance Charter School,All Students,2008,4 year August,51,46,90.2,36,70.6,78.3,0,0.0,0.0,36,70.6,78.3,10,19.6,21.7,4,7.8,0,0.0
84Q705,Renaissance Charter School,All Students,2007,4 year August,49,45,91.8,33,67.3,73.3,0,0.0,0.0,33,67.3,73.3,12,24.5,26.7,3,6.1,1,2.0
84Q705,Renaissance Charter School,All Students,2014,4 year June,52,47,90.4,46,88.5,97.9,20,38.5,42.6,26,50.0,55.3,1,1.9,2.1,4,7.7,1,1.9
84Q705,Renaissance Charter School,All Students,2013,4 year June,50,40,80.0,36,72.0,90.0,0,0.0,0.0,36,72.0,90.0,4,8.0,10.0,7,14.0,2,4.0
84Q705,Renaissance Charter School,All Students,2012,4 year June,51,39,76.5,37,72.5,94.9,1,2.0,2.6,36,70.6,92.3,2,3.9,5.1,11,21.6,0,0.0
84Q705,Renaissance Charter School,All Students,2011,4 year June,51,37,72.5,33,64.7,89.2,3,5.9,8.1,30,58.8,81.1,4,7.8,10.8,12,23.5,1,2.0
84Q705,Renaissance Charter School,All Students,2010,4 year June,49,39,79.6,38,77.6,97.4,7,14.3,17.9,31,63.3,79.5,1,2.0,2.6,10,20.4,0,0.0
84Q705,Renaissance Charter School,All Students,2009,4 year June,53,42,79.2,42,79.2,100.0,0,0.0,0.0,42,79.2,100.0,0,0.0,0.0,8,15.1,1,1.9
84Q705,Renaissance Charter School,All Students,2008,4 year June,51,42,82.4,33,64.7,78.6,0,0.0,0.0,33,64.7,78.6,9,17.6,21.4,8,15.7,0,0.0
84Q705,Renaissance Charter School,All Students,2007,4 year June,49,33,67.3,26,53.1,78.8,0,0.0,0.0,26,53.1,78.8,7,14.3,21.2,15,30.6,1,2.0
84Q705,Renaissance Charter School,All Students,2013,5 year August,48,45,93.8,40,83.3,88.9,0,0.0,0.0,40,83.3,88.9,5,10.4,11.1,0,0.0,2,4.2
84Q705,Renaissance Charter School,All Students,2012,5 year August,52,48,92.3,45,86.5,93.8,1,1.9,2.1,44,84.6,91.7,3,5.8,6.3,1,1.9,0,0.0
84Q705,Renaissance Charter School,All Students,2011,5 year August,50,44,88.0,36,72.0,81.8,3,6.0,6.8,33,66.0,75.0,8,16.0,18.2,1,2.0,3,6.0
84Q705,Renaissance Charter School,All Students,2010,5 year August,47,45,95.7,43,91.5,95.6,7,14.9,15.6,36,76.6,80.0,2,4.3,4.4,1,2.1,1,2.1
84Q705,Renaissance Charter School,All Students,2009,5 year August,54,49,90.7,46,85.2,93.9,0,0.0,0.0,46,85.2,93.9,3,5.6,6.1,2,3.7,3,5.6
84Q705,Renaissance Charter School,All Students,2008,5 year August,51,39,76.5,39,76.5,100.0,0,0.0,0.0,39,76.5,100.0,0,0.0,0.0,0,0.0,1,2.0
84Q705,Renaissance Charter School,All Students,2007,5 year August,49,46,93.9,33,67.3,71.7,0,0.0,0.0,33,67.3,71.7,13,26.5,28.3,1,2.0,1,2.0
84Q705,Renaissance Charter School,All Students,2006,5 year August,51,46,90.2,34,66.7,73.9,3,5.9,6.5,31,60.8,67.4,12,23.5,26.1,0,0.0,3,5.9
84Q705,Renaissance Charter School,All Students,2013,5 year June,48,45,93.8,40,83.3,88.9,0,0.0,0.0,40,83.3,88.9,5,10.4,11.1,0,0.0,2,4.2
84Q705,Renaissance Charter School,All Students,2012,5 year June,52,48,92.3,45,86.5,93.8,1,1.9,2.1,44,84.6,91.7,3,5.8,6.3,1,1.9,0,0.0
84Q705,Renaissance Charter School,All Students,2011,5 year June,50,44,88.0,36,72.0,81.8,3,6.0,6.8,33,66.0,75.0,8,16.0,18.2,1,2.0,3,6.0
84Q705,Renaissance Charter School,All Students,2010,5 year June,47,44,93.6,42,89.4,95.5,7,14.9,15.9,35,74.5,79.5,2,4.3,4.5,2,4.3,1,2.1
84Q705,Renaissance Charter School,All Students,2009,5 year June,54,49,90.7,46,85.2,93.9,0,0.0,0.0,46,85.2,93.9,3,5.6,6.1,2,3.7,3,5.6
84Q705,Renaissance Charter School,All Students,2008,5 year June,51,38,74.5,38,74.5,100.0,0,0.0,0.0,38,74.5,100.0,0,0.0,0.0,1,2.0,1,2.0
84Q705,Renaissance Charter School,All Students,2007,5 year June,49,45,91.8,33,67.3,73.3,0,0.0,0.0,33,67.3,73.3,12,24.5,26.7,2,4.1,1,2.0
84Q705,Renaissance Charter School,All Students,2006,5 year June,51,45,88.2,33,64.7,73.3,3,5.9,6.7,30,58.8,66.7,12,23.5,26.7,1,2.0,3,5.9
84Q705,Renaissance Charter School,All Students,2012,6 year June,52,48,92.3,45,86.5,93.8,1,1.9,2.1,44,84.6,91.7,3,5.8,6.3,1,1.9,0,0.0
84Q705,Renaissance Charter School,All Students,2011,6 year June,50,45,90.0,37,74.0,82.2,3,6.0,6.7,34,68.0,75.6,8,16.0,17.8,0,0.0,3,6.0
84Q705,Renaissance Charter School,All Students,2010,6 year June,47,47,100.0,44,93.6,93.6,7,14.9,14.9,37,78.7,78.7,3,6.4,6.4,0,0.0,0,0.0
84Q705,Renaissance Charter School,All Students,2009,6 year June,53,49,92.5,46,86.8,93.9,0,0.0,0.0,46,86.8,93.9,3,5.7,6.1,1,1.9,3,5.7
84Q705,Renaissance Charter School,All Students,2008,6 year June,51,49,96.1,39,76.5,79.6,0,0.0,0.0,39,76.5,79.6,10,19.6,20.4,0,0.0,1,2.0
84Q705,Renaissance Charter School,All Students,2007,6 year June,49,34,69.4,34,69.4,100.0,0,0.0,0.0,34,69.4,100.0,0,0.0,0.0,0,0.0,2,4.1
84Q705,Renaissance Charter School,All Students,2006,6 year June,50,46,92.0,34,68.0,73.9,3,6.0,6.5,31,62.0,67.4,12,24.0,26.1,0,0.0,4,8.0
84Q705,Renaissance Charter School,All Students,2005,6 year June,50,47,94.0,29,58.0,61.7,0,0.0,0.0,29,58.0,61.7,18,36.0,38.3,0,0.0,2,4.0
84R012,New Ventures Charter School,All Students,2014,4 year August,52,16,30.8,12,23.1,75.0,0,0.0,0.0,12,23.1,75.0,4,7.7,25.0,33,63.5,2,3.8
84R012,New Ventures Charter School,All Students,2013,4 year August,51,9,17.6,4,7.8,44.4,1,2.0,11.1,3,5.9,33.3,5,9.8,55.6,42,82.4,0,0.0
84R012,New Ventures Charter School,All Students,2012,4 year August,23,4,17.4,2,8.7,50.0,0,0.0,0.0,2,8.7,50.0,2,8.7,50.0,18,78.3,1,4.3
84R012,New Ventures Charter School,All Students,2014,4 year June,52,16,30.8,12,23.1,75.0,0,0.0,0.0,12,23.1,75.0,4,7.7,25.0,33,63.5,2,3.8
84R012,New Ventures Charter School,All Students,2013,4 year June,51,9,17.6,4,7.8,44.4,1,2.0,11.1,3,5.9,33.3,5,9.8,55.6,42,82.4,0,0.0
84R012,New Ventures Charter School,All Students,2012,4 year June,23,3,13.0,2,8.7,66.7,0,0.0,0.0,2,8.7,66.7,1,4.3,33.3,19,82.6,1,4.3
84R012,New Ventures Charter School,All Students,2013,5 year August,58,32,55.2,20,34.5,62.5,1,1.7,3.1,19,32.8,59.4,12,20.7,37.5,22,37.9,4,6.9
84R012,New Ventures Charter School,All Students,2012,5 year August,24,15,62.5,11,45.8,73.3,0,0.0,0.0,11,45.8,73.3,4,16.7,26.7,7,29.2,1,4.2
84R012,New Ventures Charter School,All Students,2011,5 year August,12,2,16.7,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,16.7,100.0,8,66.7,1,8.3
84R012,New Ventures Charter School,All Students,2013,5 year June,58,32,55.2,20,34.5,62.5,1,1.7,3.1,19,32.8,59.4,12,20.7,37.5,22,37.9,4,6.9
84R012,New Ventures Charter School,All Students,2012,5 year June,24,15,62.5,11,45.8,73.3,0,0.0,0.0,11,45.8,73.3,4,16.7,26.7,7,29.2,1,4.2
84R012,New Ventures Charter School,All Students,2011,5 year June,12,2,16.7,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,16.7,100.0,8,66.7,1,8.3
84R012,New Ventures Charter School,All Students,2012,6 year June,23,17,73.9,13,56.5,76.5,0,0.0,0.0,13,56.5,76.5,4,17.4,23.5,2,8.7,3,13.0
84R012,New Ventures Charter School,All Students,2011,6 year June,14,5,35.7,1,7.1,20.0,0,0.0,0.0,1,7.1,20.0,4,28.6,80.0,7,50.0,1,7.1
84R012,New Ventures Charter School,All Students,2010,6 year June,2,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
84R067,John W. Lavelle Preparatory Charter School,All Students,2014,4 year August,29,28,96.6,27,93.1,96.4,7,24.1,25.0,20,69.0,71.4,1,3.4,3.6,1,3.4,0,0.0
84R067,John W. Lavelle Preparatory Charter School,All Students,2013,4 year August,25,24,96.0,22,88.0,91.7,7,28.0,29.2,15,60.0,62.5,2,8.0,8.3,1,4.0,0,0.0
84R067,John W. Lavelle Preparatory Charter School,All Students,2012,4 year August,12,12,100.0,12,100.0,100.0,3,25.0,25.0,9,75.0,75.0,0,0.0,0.0,0,0.0,0,0.0
84R067,John W. Lavelle Preparatory Charter School,All Students,2014,4 year June,29,28,96.6,27,93.1,96.4,7,24.1,25.0,20,69.0,71.4,1,3.4,3.6,1,3.4,0,0.0
84R067,John W. Lavelle Preparatory Charter School,All Students,2013,4 year June,25,24,96.0,22,88.0,91.7,7,28.0,29.2,15,60.0,62.5,2,8.0,8.3,1,4.0,0,0.0
84R067,John W. Lavelle Preparatory Charter School,All Students,2012,4 year June,12,11,91.7,11,91.7,100.0,3,25.0,27.3,8,66.7,72.7,0,0.0,0.0,1,8.3,0,0.0
84R067,John W. Lavelle Preparatory Charter School,All Students,2013,5 year August,25,25,100.0,23,92.0,92.0,7,28.0,28.0,16,64.0,64.0,2,8.0,8.0,0,0.0,0,0.0
84R067,John W. Lavelle Preparatory Charter School,All Students,2012,5 year August,12,12,100.0,12,100.0,100.0,3,25.0,25.0,9,75.0,75.0,0,0.0,0.0,0,0.0,0,0.0
84R067,John W. Lavelle Preparatory Charter School,All Students,2013,5 year June,25,24,96.0,22,88.0,91.7,7,28.0,29.2,15,60.0,62.5,2,8.0,8.3,1,4.0,0,0.0
84R067,John W. Lavelle Preparatory Charter School,All Students,2012,5 year June,12,12,100.0,12,100.0,100.0,3,25.0,25.0,9,75.0,75.0,0,0.0,0.0,0,0.0,0,0.0
84R067,John W. Lavelle Preparatory Charter School,All Students,2012,6 year June,12,12,100.0,12,100.0,100.0,3,25.0,25.0,9,75.0,75.0,0,0.0,0.0,0,0.0,0,0.0
84X185,Bronx Lighthouse Charter School,All Students,2014,4 year August,54,47,87.0,46,85.2,97.9,10,18.5,21.3,36,66.7,76.6,1,1.9,2.1,6,11.1,1,1.9
84X185,Bronx Lighthouse Charter School,All Students,2013,4 year August,59,52,88.1,50,84.7,96.2,38,64.4,73.1,12,20.3,23.1,2,3.4,3.8,7,11.9,0,0.0
84X185,Bronx Lighthouse Charter School,All Students,2012,4 year August,41,24,58.5,24,58.5,100.0,15,36.6,62.5,9,22.0,37.5,0,0.0,0.0,15,36.6,1,2.4
84X185,Bronx Lighthouse Charter School,All Students,2011,4 year August,51,39,76.5,39,76.5,100.0,21,41.2,53.8,18,35.3,46.2,0,0.0,0.0,11,21.6,1,2.0
84X185,Bronx Lighthouse Charter School,All Students,2010,4 year August,1,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
84X185,Bronx Lighthouse Charter School,All Students,2014,4 year June,54,36,66.7,36,66.7,100.0,10,18.5,27.8,26,48.1,72.2,0,0.0,0.0,17,31.5,1,1.9
84X185,Bronx Lighthouse Charter School,All Students,2013,4 year June,59,52,88.1,50,84.7,96.2,38,64.4,73.1,12,20.3,23.1,2,3.4,3.8,7,11.9,0,0.0
84X185,Bronx Lighthouse Charter School,All Students,2012,4 year June,41,23,56.1,23,56.1,100.0,14,34.1,60.9,9,22.0,39.1,0,0.0,0.0,16,39.0,1,2.4
84X185,Bronx Lighthouse Charter School,All Students,2011,4 year June,51,37,72.5,37,72.5,100.0,21,41.2,56.8,16,31.4,43.2,0,0.0,0.0,13,25.5,1,2.0
84X185,Bronx Lighthouse Charter School,All Students,2010,4 year June,1,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
84X185,Bronx Lighthouse Charter School,All Students,2013,5 year August,59,54,91.5,51,86.4,94.4,38,64.4,70.4,13,22.0,24.1,3,5.1,5.6,4,6.8,1,1.7
84X185,Bronx Lighthouse Charter School,All Students,2012,5 year August,41,37,90.2,36,87.8,97.3,19,46.3,51.4,17,41.5,45.9,1,2.4,2.7,2,4.9,1,2.4
84X185,Bronx Lighthouse Charter School,All Students,2011,5 year August,50,46,92.0,45,90.0,97.8,25,50.0,54.3,20,40.0,43.5,1,2.0,2.2,3,6.0,1,2.0
84X185,Bronx Lighthouse Charter School,All Students,2010,5 year August,1,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
84X185,Bronx Lighthouse Charter School,All Students,2013,5 year June,59,53,89.8,50,84.7,94.3,38,64.4,71.7,12,20.3,22.6,3,5.1,5.7,5,8.5,1,1.7
84X185,Bronx Lighthouse Charter School,All Students,2012,5 year June,41,37,90.2,36,87.8,97.3,19,46.3,51.4,17,41.5,45.9,1,2.4,2.7,2,4.9,1,2.4
84X185,Bronx Lighthouse Charter School,All Students,2011,5 year June,50,46,92.0,45,90.0,97.8,25,50.0,54.3,20,40.0,43.5,1,2.0,2.2,3,6.0,1,2.0
84X185,Bronx Lighthouse Charter School,All Students,2010,5 year June,1,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
84X185,Bronx Lighthouse Charter School,All Students,2012,6 year June,41,39,95.1,38,92.7,97.4,19,46.3,48.7,19,46.3,48.7,1,2.4,2.6,0,0.0,1,2.4
84X185,Bronx Lighthouse Charter School,All Students,2011,6 year June,50,48,96.0,47,94.0,97.9,26,52.0,54.2,21,42.0,43.8,1,2.0,2.1,1,2.0,1,2.0
84X185,Bronx Lighthouse Charter School,All Students,2010,6 year June,1,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
84X200,New Visions A.I.M. Charter High School II,All Students,2014,4 year August,97,9,9.3,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,9,9.3,100.0,34,35.1,52,53.6
84X200,New Visions A.I.M. Charter High School II,All Students,2013,4 year August,90,10,11.1,7,7.8,70.0,0,0.0,0.0,7,7.8,70.0,3,3.3,30.0,33,36.7,45,50.0
84X200,New Visions A.I.M. Charter High School II,All Students,2012,4 year August,98,8,8.2,6,6.1,75.0,0,0.0,0.0,6,6.1,75.0,2,2.0,25.0,33,33.7,55,56.1
84X200,New Visions A.I.M. Charter High School II,All Students,2011,4 year August,64,4,6.3,4,6.3,100.0,0,0.0,0.0,4,6.3,100.0,0,0.0,0.0,37,57.8,19,29.7
84X200,New Visions A.I.M. Charter High School II,All Students,2010,4 year August,60,0,0.0,0,0.0,,0,0.0,,0,0.0,,0,0.0,,44,73.3,15,25.0
84X200,New Visions A.I.M. Charter High School II,All Students,2009,4 year August,25,0,0.0,0,0.0,,0,0.0,,0,0.0,,0,0.0,,23,92.0,2,8.0
84X200,New Visions A.I.M. Charter High School II,All Students,2014,4 year June,97,8,8.2,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,8,8.2,100.0,35,36.1,52,53.6
84X200,New Visions A.I.M. Charter High School II,All Students,2013,4 year June,90,9,10.0,7,7.8,77.8,0,0.0,0.0,7,7.8,77.8,2,2.2,22.2,34,37.8,45,50.0
84X200,New Visions A.I.M. Charter High School II,All Students,2012,4 year June,98,6,6.1,4,4.1,66.7,0,0.0,0.0,4,4.1,66.7,2,2.0,33.3,35,35.7,55,56.1
84X200,New Visions A.I.M. Charter High School II,All Students,2011,4 year June,64,4,6.3,4,6.3,100.0,0,0.0,0.0,4,6.3,100.0,0,0.0,0.0,37,57.8,19,29.7
84X200,New Visions A.I.M. Charter High School II,All Students,2010,4 year June,60,0,0.0,0,0.0,,0,0.0,,0,0.0,,0,0.0,,44,73.3,15,25.0
84X200,New Visions A.I.M. Charter High School II,All Students,2009,4 year June,25,0,0.0,0,0.0,,0,0.0,,0,0.0,,0,0.0,,23,92.0,2,8.0
84X200,New Visions A.I.M. Charter High School II,All Students,2013,5 year August,96,14,14.6,7,7.3,50.0,0,0.0,0.0,7,7.3,50.0,7,7.3,50.0,13,13.5,67,69.8
84X200,New Visions A.I.M. Charter High School II,All Students,2012,5 year August,97,12,12.4,7,7.2,58.3,0,0.0,0.0,7,7.2,58.3,5,5.2,41.7,15,15.5,65,67.0
84X200,New Visions A.I.M. Charter High School II,All Students,2011,5 year August,64,7,10.9,6,9.4,85.7,0,0.0,0.0,6,9.4,85.7,1,1.6,14.3,11,17.2,42,65.6
84X200,New Visions A.I.M. Charter High School II,All Students,2010,5 year August,57,3,5.3,2,3.5,66.7,0,0.0,0.0,2,3.5,66.7,1,1.8,33.3,18,31.6,34,59.6
84X200,New Visions A.I.M. Charter High School II,All Students,2009,5 year August,21,0,0.0,0,0.0,,0,0.0,,0,0.0,,0,0.0,,11,52.4,10,47.6
84X200,New Visions A.I.M. Charter High School II,All Students,2013,5 year June,96,14,14.6,7,7.3,50.0,0,0.0,0.0,7,7.3,50.0,7,7.3,50.0,13,13.5,67,69.8
84X200,New Visions A.I.M. Charter High School II,All Students,2012,5 year June,97,12,12.4,7,7.2,58.3,0,0.0,0.0,7,7.2,58.3,5,5.2,41.7,15,15.5,65,67.0
84X200,New Visions A.I.M. Charter High School II,All Students,2011,5 year June,64,7,10.9,6,9.4,85.7,0,0.0,0.0,6,9.4,85.7,1,1.6,14.3,11,17.2,42,65.6
84X200,New Visions A.I.M. Charter High School II,All Students,2010,5 year June,57,3,5.3,2,3.5,66.7,0,0.0,0.0,2,3.5,66.7,1,1.8,33.3,18,31.6,34,59.6
84X200,New Visions A.I.M. Charter High School II,All Students,2009,5 year June,21,0,0.0,0,0.0,,0,0.0,,0,0.0,,0,0.0,,11,52.4,10,47.6
84X200,New Visions A.I.M. Charter High School II,All Students,2012,6 year June,96,13,13.5,7,7.3,53.8,0,0.0,0.0,7,7.3,53.8,6,6.3,46.2,7,7.3,74,77.1
84X200,New Visions A.I.M. Charter High School II,All Students,2011,6 year June,63,9,14.3,7,11.1,77.8,0,0.0,0.0,7,11.1,77.8,2,3.2,22.2,4,6.3,44,69.8
84X200,New Visions A.I.M. Charter High School II,All Students,2010,6 year June,56,11,19.6,7,12.5,63.6,0,0.0,0.0,7,12.5,63.6,4,7.1,36.4,6,10.7,37,66.1
84X200,New Visions A.I.M. Charter High School II,All Students,2009,6 year June,21,0,0.0,0,0.0,,0,0.0,,0,0.0,,0,0.0,,2,9.5,19,90.5
84X202,New Visions Charter High School for Advanced Math and Science II,All Students,2014,4 year August,151,143,94.7,129,85.4,90.2,64,42.4,44.8,65,43.0,45.5,14,9.3,9.8,7,4.6,1,0.7
84X202,New Visions Charter High School for Advanced Math and Science II,All Students,2013,4 year August,114,112,98.2,101,88.6,90.2,35,30.7,31.3,66,57.9,58.9,11,9.6,9.8,0,0.0,2,1.8
84X202,New Visions Charter High School for Advanced Math and Science II,All Students,2012,4 year August,115,112,97.4,103,89.6,92.0,25,21.7,22.3,78,67.8,69.6,9,7.8,8.0,3,2.6,0,0.0
84X202,New Visions Charter High School for Advanced Math and Science II,All Students,2010,4 year August,1,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
84X202,New Visions Charter High School for Advanced Math and Science II,All Students,2014,4 year June,151,139,92.1,128,84.8,92.1,64,42.4,46.0,64,42.4,46.0,11,7.3,7.9,11,7.3,1,0.7
